BTC-USDT,2020-06-04,9788.33
BTC-USDT,2020-06-05,9617.29
BTC-USDT,2020-06-06,9664
BTC-USDT,2020-06-07,9743.92
BTC-USDT,2020-06-08,9778.87
BTC-USDT,2020-06-09,9771.66
BTC-USDT,2020-06-10,9884.99
BTC-USDT,2020-06-11,9278.03
BTC-USDT,2020-06-12,9458.91
BTC-USDT,2020-06-13,9468.54
BTC-USDT,2020-06-14,9339.61
BTC-USDT,2020-06-15,9422.01
BTC-USDT,2020-06-16,9519.12
BTC-USDT,2020-06-17,9458.45
BTC-USDT,2020-06-18,9381.59
BTC-USDT,2020-06-19,9307
BTC-USDT,2020-06-20,9354.04
BTC-USDT,2020-06-21,9293.51
BTC-USDT,2020-06-22,9686.99
BTC-USDT,2020-06-23,9631.66
BTC-USDT,2020-06-24,9298.4
BTC-USDT,2020-06-25,9246.75
BTC-USDT,2020-06-26,9159.99
BTC-USDT,2020-06-27,9008
BTC-USDT,2020-06-28,9114
BTC-USDT,2020-06-29,9189.48
BTC-USDT,2020-06-30,9138.87
BTC-USDT,2020-07-01,9233.29
BTC-USDT,2020-07-02,9087.72
BTC-USDT,2020-07-03,9057.52
BTC-USDT,2020-07-04,9137.18
BTC-USDT,2020-07-05,9071.86
BTC-USDT,2020-07-06,9339.6
BTC-USDT,2020-07-07,9258.51
BTC-USDT,2020-07-08,9436.08
BTC-USDT,2020-07-09,9236.28
BTC-USDT,2020-07-10,9288.39
BTC-USDT,2020-07-11,9233.5
BTC-USDT,2020-07-12,9300.69
BTC-USDT,2020-07-13,9241.2
BTC-USDT,2020-07-14,9254.17
BTC-USDT,2020-07-15,9197.3
BTC-USDT,2020-07-16,9132
BTC-USDT,2020-07-17,9151.69
BTC-USDT,2020-07-18,9171.8
BTC-USDT,2020-07-19,9210.51
BTC-USDT,2020-07-20,9161.13
BTC-USDT,2020-07-21,9388.01
BTC-USDT,2020-07-22,9518.25
BTC-USDT,2020-07-23,9604.41
BTC-USDT,2020-07-24,9539.7
BTC-USDT,2020-07-25,9701.49
BTC-USDT,2020-07-26,9939.69
BTC-USDT,2020-07-27,11047.58
